nid,name,library,source,confidence,evidence
BJqmcWzWvUw,_Z6DELETEIN3sce2Np9CppWebApi6Common6VectorINS3_12IntrusivePtrINS2_21AdvancedPlayerProfile2V127ConnectionQualityPropertiesEEEEEEiRNS3_10LibContextEPT_,\N,ps5rs-builtin,100,\N
UzEiHUpYCHM,sceVencCoreDeleteEncoder,\N,ps5rs-builtin,100,\N
g3o+2lHyP7g,_ZN7ScePSVR5doMSAEPPcPPNS_8pathItemEPNS_9alignPairEPNS_11score_indexEPiS1_iS1_i,\N,ps5rs-builtin,100,\N
KKdGrGVvP3g,X509_VERIFY_PARAM_set_tru,\N,ps5rs-builtin,100,\N
wL0TVLnD+Ag,_ZN7ScePSVR12dele_marraysElPvS0_i,\N,ps5rs-builtin,100,\N
3sim-WtcNdU,_ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_7Matches2V122GetMatchDetailResponseEEEEC1EPNS2_10LibContextE,\N,ps5rs-builtin,100,\N
u32UXVridxQ,sceLibcPafMspaceRealloc,\N,ps5rs-builtin,100,\N
8748CMwOfzs,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_17TitleCloudStorage2V18VariableEEaSERS7_,\N,ps5rs-builtin,100,\N
Nd4wpAjNUrE,_ZN3sce11TextureTool3Raw16swizzle8_0_5_7_1EPDv2_xj,\N,ps5rs-builtin,100,\N
+PPAIT5Z-P4,_ZN3sce11TextureTool3Raw16swizzle8_6_6_4_7EPDv2_xj,\N,ps5rs-builtin,100,\N
LoCI65aPYYU,_ZN3sce7Toolkit2NP2V210Wordfilter16SanitizedComment5resetEv,\N,ps5rs-builtin,100,\N
Kxb89yCFmFE,_ZN3sce2Np9CppWebApi6Common10LibContext17createTransactionINS2_12IntrusivePtrINS1_15ProfanityFilter2V224TestForProfanityResponseEEENS2_11EmptyHeaderEEEiRNS2_11TransactionIT_T0_EE,\N,ps5rs-builtin,100,\N
6tg0fDb-1CI,_ZNK7WebCore4Page28remoteInspectionNameOverrideEv,\N,ps5rs-builtin,100,\N
Ih63dOPnHP0,_ZN3sce2Np9CppWebApi11Matchmaking2V120GetOfferResponseBody20unsetCreatedDateTimeEv,\N,ps5rs-builtin,100,\N
NJ2n1anBhdg,_ZN3sce2Np9CppWebApi6Common15TransactionImplINS2_12IntrusivePtrINS1_12Leaderboards2V122GetRankingResponseBodyEEENS4_INS2_18ResponseHeaderBaseEEEE6unlockEv,\N,ps5rs-builtin,100,\N
oGAE-LonrtM,_mknod,\N,ps5rs-builtin,100,\N
ZAWTh6PzRUM,_sce_net_i5_signaling_delete_req_internal_by_core_id,\N,ps5rs-builtin,100,\N
3HViTZ3o+SU,sceGameLiveStreamingInitializeInt,\N,ps5rs-builtin,100,\N
JlZkCWxppd4,Java_java_lang_SecurityManager_classDepth,\N,ps5rs-builtin,100,\N
9nHgElhZp1g,_ZNK3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_29MultiplayerMatchmakingRanking2V113ErrorResponseEEEE5emptyEv,\N,ps5rs-builtin,100,\N
Jahsnh4KKkg,madvise,\N,ps5rs-builtin,100,\N
mOsoQCOux20,_ZN3sce2Np9CppWebApi6Common15TransactionImplINS2_12IntrusivePtrINS1_11Matchmaking2V124SubmitTicketResponseBodyEEENS4_INS2_18ResponseHeaderBaseEEEE23clearOnFinishedCallbackEv,\N,ps5rs-builtin,100,\N
B7Eh6B3fXGo,_ZNK4cell4rudp3MapINS0_10Aggregator3KeyEPNS2_17AggregationBufferENS0_16AscendingCompareIS3_EEE8MapEntry6getKeyEv,\N,ps5rs-builtin,100,\N
9-ilGcBxBEM,scePsvrCompile,\N,ps5rs-builtin,100,\N
-+WBw58QoHc,_ZNK3sce2Np9CppWebApi14SessionManager2V139PatchPlayerSessionsSessionIdRequestBody19getJoinable,\N,ps5rs-builtin,100,\N
Rpc7hHMm0aI,_ZN3sce3Psr8internal18task_anonymous_setIZNS1_20qbvh_build_tri_nodesEPNS1_4taskERNS1_18array_view_storageINS1_9qbvh_nodeEPS6_EERjNS5_IjPjEERNS1_12bvh_geometryEjE3$_1E3runEj,\N,ps5rs-builtin,100,\N
FdJlxz7OMjM,_ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_17TitleCloudStorage2V113ErrorResponseEEEE6insertENS2_8IteratorIS8_EERKS8_RSB_,\N,ps5rs-builtin,100,\N
SgILmsOWyoI,ff4_rec_write_uuid_prof_box,\N,ps5rs-builtin,100,\N
SIfz9dWu9Ks,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V123MemberWithMultiPlatformEE7get_refEv,\N,ps5rs-builtin,100,\N
KSGN7Upcq9w,subvsi3,\N,ps5rs-builtin,100,\N
vyeY1ueaRpg,_ZZN3sce3Agc13setElseTargetEPNS0_15BranchLruPacketEPNS0_6PacketEjE7enabled_1,\N,ps5rs-builtin,100,\N
Nk0yHh5qzes,_ZNK3sce2Np9CppWebApi6Common6VectorINS1_12Leaderboards2V110UpdateModeEE4sizeEv,\N,ps5rs-builtin,100,\N
oPI7yJUPtVY,_ZN3sce13AgcGpuAddressL74offset_Z0_X2_Y2_X3_Y4_X6_Y6_X7_S1xX3xY3_S0xX4xY4_Y5xX6_X5xY6_00_00_00_00_xENS0_7simd256ES1_,\N,ps5rs-builtin,100,\N
YsQLb30wp9A,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V127GetGameSessionsResponseBodyEEC2EPS6_PFvS8_EPNS2_10LibContextE,\N,ps5rs-builtin,100,\N
zzQF5w9jIn0,_ZNSbIwSt11char_traitsIwESaIwEE13shrink_to_fitEv,\N,ps5rs-builtin,100,\N
daVn7JAVBJU,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_13InGameCatalog2V414ContainerMediaEEEEEEC2Ev,\N,ps5rs-builtin,100,\N
2-eteM9TcLQ,__rpc_get_local_uid,\N,ps5rs-builtin,100,\N
JESkRQPA3Co,_ZN3sce7mvpCore8mp4Demux4Atom4TypeEv,\N,ps5rs-builtin,100,\N
iEF0IgrHEbI,mono_object_get_domain,\N,ps5rs-builtin,100,\N
hJku67PUGS0,sceNpGriefReportWriteJsonFile,\N,ps5rs-builtin,100,\N
0xlHqggd1O0,_ZN3sce3Psr3Gpu42onesweep_radix_sort_scatter_key_value_textE,\N,ps5rs-builtin,100,\N
DFaFoelr9Xw,_ZN7WebCore11MediaPlayer16reloadTimerFiredEv,\N,ps5rs-builtin,100,\N
McNVdPbMoUY,.LCPI0_19,\N,ps5rs-builtin,100,\N
dfppFf3sc4o,_ZN3sce2Np9CppWebApi14SessionManager2V120RequestPlayerSession21getSupportedPlatformsEv,\N,ps5rs-builtin,100,\N
eiuobaF-hK4,sceRtcFormatRFC2822,\N,ps5rs-builtin,100,\N
ekYnkdWn+EU,_ZN3sce4Ampr16AmmCommandBufferD1Ev,\N,ps5rs-builtin,100,\N
YYTUD7k6cR8,_ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V132RequestCreatePlayerSessionPlayerEEEE21intrusive_ptr_add_refEPS9_,\N,ps5rs-builtin,100,\N
vE61ounVJEI,JSSetOptions,\N,ps5rs-builtin,100,\N
XiMw9WSc0Jk,_ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_21AdvancedPlayerProfile2V126BandwidthDownstreamMetricsEEEE8pushBackERKS8_,\N,ps5rs-builtin,100,\N
4P1e01mbenA,sceKernelGetProcessTypeOfBudget,\N,ps5rs-builtin,100,\N
oPH9FYEkJD8,_ZZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_11Matchmaking2V123SubmitTicketRequestBodyEEEE7reserveEiENKUlRNS2_10LibContextEmE_clESB_m,\N,ps5rs-builtin,100,\N
CxTzLqql7xs,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS1_12Leaderboards2V15GroupEEEE6assignEPS8_PFvSA_EPNS2_10LibContextE,\N,ps5rs-builtin,100,\N
+1ymRzCmHC8,_ZN3sce13AgcGpuAddress92detile_macro_00_00_X0_X1_Y0_Y1_Y2_X2_S2xX3xY3_S1xX4xY4_S0xY5xX6_Z2xX5xY6_Y3_X4_Z0xY6_Z1xY7_4EPhPKhRKNS0_20ComputeOffsetContextEjNS0_7simd256EjRjRS7_,\N,ps5rs-builtin,100,\N
ZRUEQJFfBjg,_ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_14SessionManager2V153PatchGameSessionsSessionIdMembersAccountIdRequestBodyEEEEmmEv,\N,ps5rs-builtin,100,\N
rUfxsL0Zkr4,_ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_17TitleCloudStorage2V122SetDataInfoRequestBodyEEEEmmEv,\N,ps5rs-builtin,100,\N
Mbwqd9UeAhs,_ZZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V12ToEEEE8pushBackERKS8_ENKUlRNS2_10LibContextEmE_clESD_m,\N,ps5rs-builtin,100,\N
N0+x3Spg1YQ,_ZN3sce7Toolkit2NP2V23TUS7Request18GetUsersDataStatusC2Ev,\N,ps5rs-builtin,100,\N
cbnC1jsRLzI,_ZN7WebCore11DisplayList22BeginTransparencyLayerD2Ev,\N,ps5rs-builtin,100,\N
qxTxtPNo46A,_ZNK3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_11Matchmaking2V121GetTicketResponseBodyEEEEplEm,\N,ps5rs-builtin,100,\N
l2u-4MjPvlA,sceNgs2UserFx2ResetOption,\N,ps5rs-builtin,100,\N
R8Rbwi6zED4,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6BinaryEEC2EPS4_PNS2_10LibContextE,\N,ps5rs-builtin,100,\N
dUHO5qR+hkw,sceDtcpIpTermAuthAsync,\N,ps5rs-builtin,100,\N
TC9965WYLHM,WKURLRequestCreateWithWKURL,\N,ps5rs-builtin,100,\N
B-aDhqkzvT0,_ZNK3sce2Np9CppWebApi14SessionManager2V116SearchAttributes13boolean6IsSetEv,\N,ps5rs-builtin,100,\N
4C6UJHi60zI,mono_aot_Sce_Vsh_SystemLoggerUtilWrapperjit_got,\N,ps5rs-builtin,100,\N
ksIBN+9hdXw,sceApplicationSystemSuspend2,\N,ps5rs-builtin,100,\N
RoIMJj74kDE,_ZN3sce3Psr3Gpu8cache_cbINS_3Agc18AsyncCommandBufferEE20write_srt_with_cacheINS0_8internal21srt_vertex_refit_dataI13RegularBufferINS7_19srt_geometry_configELm0EEEEEEvRKT_,\N,ps5rs-builtin,100,\N
5oqGmxHcbHE,_ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_7Matches2V113RemovedPlayerEEEEEE3getEv,\N,ps5rs-builtin,100,\N
UlecUmQ3wcE,_ZN3sce3pss5orbis5video15VideoPlayerBase8SetSpeedEi,\N,ps5rs-builtin,100,\N
rUaNjwQb+8o,_ZN3sce11TextureTool3Raw16blockFloatToSIntEPNS1_5BlockE,\N,ps5rs-builtin,100,\N
eoeDHpbAqyc,_ZN3sce11TextureTool3Raw16swizzle8_7_5_1_6EPDv2_xj,\N,ps5rs-builtin,100,\N
p+ZOhCTomF8,_ZN3sce2Np9CppWebApi6Common15TransactionImplINS2_12IntrusivePtrINS1_11UserProfile2V118GetFriendsResponseEEENS4_INS2_18ResponseHeaderBaseEEEE17getResponseHeaderERSA_,\N,ps5rs-builtin,100,\N
w52SREE0dR4,_ZN7WebCore27PlatformMediaSessionManager6createEv,\N,ps5rs-builtin,100,\N
fefNFGkTzzs,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_13InGameCatalog2V55ErrorEED2Ev,\N,ps5rs-builtin,100,\N
uhXr-WOPNFI,_ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS1_11Matchmaking2V15ErrorEEptEv,\N,ps5rs-builtin,100,\N
YTahnHB5yG8,.LCPI4_28,\N,ps5rs-builtin,100,\N
ifqJb-V1QZw,_ZN3sce2np6Handle4InitEv,\N,ps5rs-builtin,100,\N
FOCI027tgAk,_ZN3sce7Toolkit2NP3TUS7Service14processMessageERKNS1_7MessageE,\N,ps5rs-builtin,100,\N
+LmqOLQVEww,_ZZN3sce3Agc17DrawCommandBuffer19setCxRegisterDirectENS0_10CxRegisterEE7enabled,\N,ps5rs-builtin,100,\N
bnclAp2offs,sceScreamFillDefaultScreamPlatformInitArgs,\N,ps5rs-builtin,100,\N
PQhfqjLrzcI,_ZNK4cell4rudp7Context15getSizeWritableEv,\N,ps5rs-builtin,100,\N
yz0nm8D5DqM,_ZN3sce2Np9CppWebApi6Common15TransactionBaseINS2_12IntrusivePtrINS2_6VectorINS4_INS1_14IdentityMapper2V311OnlineIdMapEEEEEEENS4_INS7_12IDMappingApi46ListEdgeOnlineId2AccountIdBatchResponseHeadersEEEE5abortEv,\N,ps5rs-builtin,100,\N
opzrXaj8i00,_Z9get_lmaskjj,\N,ps5rs-builtin,100,\N
aUN-JDnYSjY,_ZN3sce13AgcGpuAddress62detile_macro_00_00_00_X0_Y0_Y1_X1_X2_Y2_X3_Y3_X4_Y4_X5_Y5_X6_3EPhPKhRKNS0_20ComputeOffsetContextEjNS0_7simd256EjRjRS7_,\N,ps5rs-builtin,100,\N
7mEn9EDhcn0,_ZN3sce2Np9CppWebApi17TitleCloudStorage2V136SetVariableWithConditionsRequestBodyD1Ev,\N,ps5rs-builtin,100,\N
SivbUmwbK00,_ZN3sce2Np9CppWebApi6Common15TransactionImplINS2_12IntrusivePtrINS1_7Matches2V122GetMatchDetailResponseEEENS2_11EmptyHeaderEE17setNpWebApi2ReqIdEl,\N,ps5rs-builtin,100,\N
HfZl1V5g+O8,_ZN3sce2Np9CppWebApi6Common15TransactionImplINS2_12IntrusivePtrINS1_11UserProfile2V118GetFriendsResponseEEENS4_INS2_18ResponseHeaderBaseEEEE23clearOnFinishedCallbackEv,\N,ps5rs-builtin,100,\N
5s1YT8bCrQY,sceNgs2StringFindChar,\N,ps5rs-builtin,100,\N
7dVBXb3wz+o,_ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_7Matches2V117LeaveMatchRequestEEEEmmEv,\N,ps5rs-builtin,100,\N
WpgesOm4xX8,sceDepth2Initialize,\N,ps5rs-builtin,100,\N
mNZsq-0aHN4,_ZN3sce2Np9CppWebApi21AdvancedPlayerProfile2V122FrequentlyMutedFactory6createEPNS1_6Common10LibContextEPNS5_12IntrusivePtrINS3_15FrequentlyMutedEEE,\N,ps5rs-builtin,100,\N
d4SQL+QQLTY,sceAjmInstanceAvailable,\N,ps5rs-builtin,100,\N
Ji4I5hUwDNY,_ZN3sce7Toolkit2NP2V26Trophy15TrophyPackGroupC1ERKS4_,\N,ps5rs-builtin,100,\N
SqfaljiIMTM,scePerfTraceAprNameAddBufferNotifyEvent,\N,ps5rs-builtin,100,\N
lfWRbhGF-vQ,WKPageGetSessionHistoryURLValueType,\N,ps5rs-builtin,100,\N
pYr2DQmjB3A,_ZN3sce2Np9CppWebApi6Common13ConstIteratorINS1_14SessionManager2V123SpectatorJoinableStatusEEC1EPKS6_,\N,ps5rs-builtin,100,\N
eQOR4Iw-K5o,_ZZN3sce2npL9assign_idEvE5s_seq,\N,ps5rs-builtin,100,\N
H8ufT+mZDyM,GetMediaPlaybackInfo,\N,ps5rs-builtin,100,\N
enJGqCsUsBg,WKPreferencesSetLoadsImagesAutomatically,\N,ps5rs-builtin,100,\N
1vSqI2JZMxM,_sceCesSetupUcs4ToUtf32ErrorCallbacks,\N,ps5rs-builtin,100,\N
7yWAlzkChiA,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_11Matchmaking2V118PlayerForOfferReadEEEEEE6assignEPS9_PFvSB_EPNS2_10LibContextE,\N,ps5rs-builtin,100,\N
2RN1yuJWoh8,_Z34snd_COMMAND_MSG_SOUND_GUID_REQUESTjjRPcS_,\N,ps5rs-builtin,100,\N
q5fjKos2e+Y,_ZN3JSC7Symbols33arrayIteratorFieldKindPrivateNameE,\N,ps5rs-builtin,100,\N
izyh9+H3NvA,_ZN3sce7Toolkit2NP2V211SharedMedia10BroadcastsC2Ev,\N,ps5rs-builtin,100,\N
Q8ooECPD-lo,_ZNK3sce2Np9CppWebApi11UserProfile2V112BasicProfile11getRelationEv,\N,ps5rs-builtin,100,\N
UOL9uOF61w8,umutablecptrie_open_67,\N,ps5rs-builtin,100,\N
qNDwhjOR0d4,_ZN3sce11TextureTool3Raw15swizzle_4_0_5_0EPDv2_xj,\N,ps5rs-builtin,100,\N
vI1NLPcgJHw,_ZN3sce3Psr3Gpu33qbvh_fan_refit_shader_mesh_0_textE,\N,ps5rs-builtin,100,\N
67+alvkKNIQ,_sce_net_i5_signaling_call_internal_handler,\N,ps5rs-builtin,100,\N
usUNDcS6hfw,timer_create,\N,ps5rs-builtin,100,\N
1Zpt0CB5pRo,_ZN3sce7Toolkit2NP2V28Matching7Request17KickOutRoomMemberC2Ev,\N,ps5rs-builtin,100,\N
6TU-5OWPsy4,.LCPI247_4,\N,ps5rs-builtin,100,\N
rhHc7LVy15Y,_ZN3sce11TextureTool3Raw16swizzle8_4_4_1_5EPDv2_xj,\N,ps5rs-builtin,100,\N
dJz5g1oTF7c,_ZN7WebCore14MicrotaskQueue6removeERKNS_9MicrotaskE,\N,ps5rs-builtin,100,\N
grbaq9Auquc,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V129GetPlayerSessionsResponseBodyEEC2EPS6_PNS2_10LibContextE,\N,ps5rs-builtin,100,\N
qQZGdYkEytk,_ZN3sce4Json11InitializerD2Ev,\N,ps5rs-builtin,100,\N
NlYQtxyE098,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_7Matches2V116RequestMatchTeamEEEEEEaSERSA_,\N,ps5rs-builtin,100,\N
I+ZDhohdbcg,_ZN3sce2Np9CppWebApi6Common15TransactionImplINS2_12IntrusivePtrINS1_14SessionManager2V127GetGameSessionsResponseBodyEEENS4_INS2_18ResponseHeaderBaseEEEE7releaseEv,\N,ps5rs-builtin,100,\N
DB+dOgEwWOs,sceKernelStreamWriteStat,\N,ps5rs-builtin,100,\N
AGuyqZCsSMw,_ZN3sce2Np9CppWebApi6Common15TransactionImplINS2_12IntrusivePtrINS1_15ProfanityFilter2V224TestForProfanityResponseEEENS4_INS2_18ResponseHeaderBaseEEEE17setNpWebApi2ReqIdEl,\N,ps5rs-builtin,100,\N
CHiL-1m+S8w,_ZN3sce2Np9CppWebApi6Common15TransactionImplINS2_12IntrusivePtrINS1_12Leaderboards2V127RecordLargeDataResponseBodyEEENS4_INS2_18ResponseHeaderBaseEEEE32removeTaskFuncFromNextThreadPoolEv,\N,ps5rs-builtin,100,\N
cXpyESo49ko,sceNpAppInfoIntCreateRequest,\N,ps5rs-builtin,100,\N
gAHkf68L6+0,CERT_STORE_traversePskListHead,\N,ps5rs-builtin,100,\N
jKgAUl6cLy0,sceAppMessagingReceiveMsg,\N,ps5rs-builtin,100,\N
I2Pt8aULV9Y,sceMediaAppSharedStorageMcIsMediaAppInstalled,\N,ps5rs-builtin,100,\N
TTi1wXli58Q,sceEsvmEngineMediaKeySessionGenerateRequest,\N,ps5rs-builtin,100,\N
d4LnIv0K8-o,_ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_15Personalization2V15ErrorEEEE7popBackEv,\N,ps5rs-builtin,100,\N
C7ybvdukHDs,_Z6DELETEIN3sce2Np9CppWebApi12Leaderboards2V14UserEEiRNS2_6Common10LibContextEPT_,\N,ps5rs-builtin,100,\N
mJXA6spB9rU,sceSblDddCheckPairingDeleteResponse,\N,ps5rs-builtin,100,\N
HnAmBDlQxVw,snd_GetPeakVoiceCountByType,\N,ps5rs-builtin,100,\N
E-FMeTvdMSQ,_ZN3sce2Np9CppWebApi6Common12DELETE_ARRAYINS1_7Matches2V124RequestCooperativeResultEEEiRNS2_10LibContextEPT_m,\N,ps5rs-builtin,100,\N
qOR9fLvwmCo,_ZN3sce3Ult4Impl19KernelThreadFactory19joinThread_callbackEPvmPi,\N,ps5rs-builtin,100,\N
NVbQxLyF5Tg,_ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_7Matches2V119CreateMatchResponseEEEE5clearEv,\N,ps5rs-builtin,100,\N
lYkDUwyzr0s,sceNpManagerIntGetOnlineIdChangeFlag,\N,ps5rs-builtin,100,\N
yixDW3EPcQ8,_ZN3sce2Np9CppWebApi7Matches2V133RequestTemporaryCompetitiveResult16setPlayerResultsERKNS1_6Common6VectorINS5_12IntrusivePtrINS3_20RequestPlayerResultsEEEEE,\N,ps5rs-builtin,100,\N
Vi7znQEB6AM,_ZN3sce7Toolkit2NP2V24Core7Request10TermParamsC2Ev,\N,ps5rs-builtin,100,\N
Dr2qaWymGLY,_ZZN3sce3Agc17DrawCommandBuffer20setIndexIndirectArgsEPVKNS0_17IndexIndirectArgsEE7enabled,\N,ps5rs-builtin,100,\N
R+jNNCjpVBc,_ZN3sce7Toolkit2NP2V210Tournament14RegisteredTeamaSERKS4_,\N,ps5rs-builtin,100,\N
8lOL9J9S2D0,_ZNK3sce2Np9CppWebApi14SessionManager2V117PlayerSessionsApi40ParameterToPutPlayerSessionsNonPsnLeader43getputPlayerSessionsNonPsnLeaderRequestBodyEv,\N,ps5rs-builtin,100,\N
Wj4zVVejNOE,sceHmdGetFieldOfView2d,\N,ps5rs-builtin,100,\N
wHTcu1PV-MU,cairo_image_surface_get_data,\N,ps5rs-builtin,100,\N
Zs4p6RemDxM,fdim,\N,ps5rs-builtin,100,\N
4tjHIe+rpFw,_ZZN3sce3Agc4Core7getSizeEPKNS1_21DepthRenderTargetSpecENS1_26DepthRenderTargetComponentEE7enabled_0,\N,ps5rs-builtin,100,\N
3wTqMO6WFpA,_ZN3sce2Np9CppWebApi6Common10LibContext17createTransactionINS2_12IntrusivePtrINS1_14SessionManager2V154GetUsersAccountIdPlayerSessionsInvitationsResponseBodyEEENS2_11EmptyHeaderEEEiRNS2_11TransactionIT_T0_EE,\N,ps5rs-builtin,100,\N
CYn5f1wClEI,_ZNK3sce2Np9CppWebApi14SessionManager2V144PatchGameSessionsSearchAttributesRequestBody11getBoolean5Ev,\N,ps5rs-builtin,100,\N
i+W0YCm3fY0,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_21AdvancedPlayerProfile2V113MmrPropertiesEEC1ERS7_,\N,ps5rs-builtin,100,\N
Pvt4DTArgxI,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V125PlayerSessionNonPsnPlayerEEC2EPS6_PFvS8_EPNS2_10LibContextE,\N,ps5rs-builtin,100,\N
ik7nXsVUdMw,hb_font_funcs_set_variation_glyph_func,\N,ps5rs-builtin,100,\N
X7tWmHNtoKg,sceVideoOutSysSetDimmer2,\N,ps5rs-builtin,100,\N
ud13R4WtfJo,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_13InGameCatalog2V45AudioEED2Ev,\N,ps5rs-builtin,100,\N
hf3LK3z+FYA,_ZN4cell4rudp11PollManager11destroyPollEi,\N,ps5rs-builtin,100,\N
vOf6J9O-ri0,makeTtypNtfHdr,\N,ps5rs-builtin,100,\N
+SqKp9L2bY4,_ZN3sce13AgcGpuAddress92detile_macro_00_00_00_00_X0_Y0_X1_Y1_S2xX3xY3_S1xX4xY4_S0xY5xX6_S3xX5xY6_Y3_X4_Y2xY6_X2xY7_2EPhPKhRKNS0_20ComputeOffsetContextEjNS0_7simd256EjRjRS7_,\N,ps5rs-builtin,100,\N
Xx0dItTuoRM,WKPreferencesGetMediaSourceEnabled,\N,ps5rs-builtin,100,\N
3NH1ZqHJbbk,_ZN3sce7Toolkit2NP2V24Core8ResponseINS2_12ActivityFeed13UsersWhoLikedEE19setCustomReturnCodeEi,\N,ps5rs-builtin,100,\N
fO3ItKsHPBY,.LCPI393_2,\N,ps5rs-builtin,100,\N
n2T1sRbfVB0,ff4_l_rec_smpl_free_sbgp,\N,ps5rs-builtin,100,\N
mJ6-71OOhDw,_ZNK3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_14SessionManager2V117SearchGameSessionEEEEdeEv,\N,ps5rs-builtin,100,\N
lZrCltTGjzM,.LCPI122_5,\N,ps5rs-builtin,100,\N
5EwOw7QfY3w,_ZN3sce7Toolkit2NP2V28Commerce7SkuInfo14SKU_ID_MAX_LENE,\N,ps5rs-builtin,100,\N
LRU0YdFXkg8,sceAtomicCompareAndSwap64,\N,ps5rs-builtin,100,\N
TYAZ2ei0J18,_ZSt9use_facetISt7codecvtIDsc9_MbstatetEERKT_RKSt6locale,\N,ps5rs-builtin,100,\N
DE3SUa8Yt58,_ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_11UserProfile2V112BasicProfileEEEEC2Ev,\N,ps5rs-builtin,100,\N
nqQpr4WAfcw,_ZNK3sce2Np9CppWebApi17TitleCloudStorage2V136SetVariableWithConditionsRequestBody16getComparedValueEv,\N,ps5rs-builtin,100,\N
KtCWvuYFHp4,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V142PutGameSessionsSearchAttributesRequestBodyEEEEEE7get_refEv,\N,ps5rs-builtin,100,\N
ReVHF0ljSlo,divdf3,\N,ps5rs-builtin,100,\N
VNPHBwUUZhE,_Z6DELETEIN3sce2Np9CppWebApi11Matchmaking2V18LocationEEiRNS2_6Common14LibContextImplEPT_,\N,ps5rs-builtin,100,\N
mUhokLJF90Y,_ZN3sce7Toolkit2NP2V27NpUtils5IdMapC2ERKS4_,\N,ps5rs-builtin,100,\N
tIruttLuAJg,_ZN3sce2Np9CppWebApi13InGameCatalog2V45Error10setMessageEPKc,\N,ps5rs-builtin,100,\N
8qdSaEQ40FI,_Z6DELETEIN3sce2Np9CppWebApi7Matches2V17SubtaskEEiRNS2_6Common14LibContextImplEPT_,\N,ps5rs-builtin,100,\N
VhuVpNuJigA,SHA1_initDigest,\N,ps5rs-builtin,100,\N
evRBZbaDQng,_ZN7ScePSVR6Matrix12initFromFileEP7__sFILEii,\N,ps5rs-builtin,100,\N
kStu2hP-grE,_ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_10Activities2V114UserActivities26GetUsersActivitiesResponseEEEEppEv,\N,ps5rs-builtin,100,\N
n9WTyJm5Wl0,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V142PutGameSessionsSearchAttributesRequestBodyEEC1ERKS7_,\N,ps5rs-builtin,100,\N
wps6M1FgHE4,sceUltGetConditionVariableInfo,\N,ps5rs-builtin,100,\N
wSCKvDDBPy4,_ZN3sce2np7HttpUriD1Ev,\N,ps5rs-builtin,100,\N
l7ZUMUx8LI4,_ZNK3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_7Matches2V113ErrorResponseEEEEplEm,\N,ps5rs-builtin,100,\N
fBzaSTcQdug,_ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V149PostPlayerSessionsSessionIdInvitationsRequestBodyEEEEixEm,\N,ps5rs-builtin,100,\N
7UkAZOxltU8,_Z32sceGpuDebuggerRegisterShaderCodePKN3sce3Gnm16GsStageRegistersEjPKc,\N,ps5rs-builtin,100,\N
TDRsCp3GG+g,mono_aot_Sce_Vsh_VideoRecordingWrapperjit_got,\N,ps5rs-builtin,100,\N
